experiment,seed,client,family,population,trials,peer_support,target_support_peer_present,target_support_full,centroid-distance-to-known-malware,nearest-known-family-distance,max-jaccard-to-known-family,fraction-active-features-known,distance-to-benign-centroid,learner,local_recall,peer_recall,absent_recall,full_recall,central_full_recall,ctk,pooling,total,headroom,residual_gap,evidence_class
controlled-exposure,107,play-early,adwo,federation-wide,955,346,0,0,4.059671381333424,2.4151592546462863,0.5565217391304348,0.5862068965517241,3.972222254958133,fedprox,0.8890052356020942,0.9287958115183246,0.9015706806282723,0.9465968586387434,0.9581151832460733,0.027225130890052296,0.012565445026178068,0.039790575916230364,0.05759162303664922,0.017801047120418856,C-post-confirmatory-evidence-preserving
controlled-exposure,107,play-early,hiddad,own-domain,94,26,0,8,4.356709244538861,3.9091998957365584,0.41641337386018235,0.3024054982817869,3.9814147967842852,fedprox,0.43617021276595747,0.43617021276595747,0.425531914893617,0.4574468085106383,0.46808510638297873,0.010638297872340441,-0.010638297872340441,0.0,0.021276595744680826,0.021276595744680826,C-post-confirmatory-evidence-preserving
controlled-exposure,107,play-early,hiddad,federation-wide,551,26,0,8,4.356709244538861,3.9091998957365584,0.41641337386018235,0.3024054982817869,3.9814147967842852,fedprox,0.1397459165154265,0.16878402903811252,0.1705989110707804,0.17967332123411978,0.19056261343012704,-0.001814882032667886,0.030852994555353896,0.02903811252268601,0.03992740471869327,0.01088929219600726,C-post-confirmatory-evidence-preserving
controlled-exposure,107,appchina,gappusin,own-domain,937,80,0,383,2.717967272919073,1.350476371274089,0.7195121951219512,0.7222222222222222,1.6433452660183616,fedprox,0.327641408751334,0.3671291355389541,0.3223052294557097,0.464247598719317,0.6392742796157951,0.04482390608324438,-0.005336179295624299,0.03948772678762008,0.13660618996798296,0.09711846318036288,C-post-confirmatory-evidence-preserving
controlled-exposure,107,appchina,gappusin,federation-wide,1272,80,0,383,2.717967272919073,1.350476371274089,0.7195121951219512,0.7222222222222222,1.6433452660183616,fedprox,0.35691823899371067,0.39308176100628933,0.34827044025157233,0.46462264150943394,0.595125786163522,0.044811320754717,-0.008647798742138335,0.036163522012578664,0.10770440251572327,0.07154088050314461,C-post-confirmatory-evidence-preserving
controlled-exposure,107,appchina,leadbolt,own-domain,74,89,0,26,4.092039368032953,2.357676480540393,0.5769230769230769,0.3684210526315789,2.6616160404351756,fedprox,0.4594594594594595,0.44594594594594594,0.1891891891891892,0.5540540540540541,0.7297297297297297,0.25675675675675674,-0.2702702702702703,-0.013513513513513542,0.09459459459459457,0.10810810810810811,C-post-confirmatory-evidence-preserving
controlled-exposure,107,appchina,leadbolt,federation-wide,759,89,0,26,4.092039368032953,2.357676480540393,0.5769230769230769,0.3684210526315789,2.6616160404351756,fedprox,0.2648221343873518,0.3926218708827404,0.1370223978919631,0.4440052700922266,0.5968379446640316,0.25559947299077734,-0.1277997364953887,0.12779973649538862,0.17918313570487482,0.0513833992094862,C-post-confirmatory-evidence-preserving
controlled-exposure,107,appchina,revmob,own-domain,23,47,0,11,5.070039915232185,3.2911416290267845,0.5081081081081081,0.272108843537415,3.78885646342401,fedprox,0.08695652173913043,0.08695652173913043,0.0,0.08695652173913043,0.34782608695652173,0.08695652173913043,-0.08695652173913043,0.0,0.0,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,107,appchina,revmob,federation-wide,483,47,0,11,5.070039915232185,3.2911416290267845,0.5081081081081081,0.272108843537415,3.78885646342401,fedprox,0.12215320910973085,0.17184265010351968,0.062111801242236024,0.11801242236024845,0.2277432712215321,0.10973084886128365,-0.060041407867494824,0.04968944099378883,-0.0041407867494824,-0.05383022774327123,C-post-confirmatory-evidence-preserving
controlled-exposure,108,play-early,leadbolt,own-domain,651,50,0,68,2.5858657651653605,2.377152594055778,0.6410256410256411,0.7010309278350515,2.539099669040938,fedprox,0.49923195084485406,0.6482334869431644,0.2626728110599078,0.8095238095238095,0.8678955453149002,0.3855606758832566,-0.23655913978494625,0.14900153609831035,0.3102918586789555,0.16129032258064513,C-post-confirmatory-evidence-preserving
controlled-exposure,108,play-early,leadbolt,federation-wide,770,50,0,68,2.5858657651653605,2.377152594055778,0.6410256410256411,0.7010309278350515,2.539099669040938,fedprox,0.509090909090909,0.6636363636363637,0.2922077922077922,0.8038961038961039,0.8675324675324675,0.3714285714285715,-0.21688311688311684,0.15454545454545465,0.29480519480519485,0.1402597402597402,C-post-confirmatory-evidence-preserving
controlled-exposure,108,play-late,airpush,own-domain,53,338,0,7,3.768201120504965,3.5270685725504314,0.4519774011299435,0.528169014084507,4.967075287068495,fedprox,0.2641509433962264,0.7924528301886793,0.32075471698113206,0.8113207547169812,0.8301886792452831,0.47169811320754723,0.05660377358490565,0.5283018867924529,0.5471698113207548,0.018867924528301883,C-post-confirmatory-evidence-preserving
controlled-exposure,108,play-late,airpush,federation-wide,2098,338,0,7,3.768201120504965,3.5270685725504314,0.4519774011299435,0.528169014084507,4.967075287068495,fedprox,0.76930409914204,0.9661582459485224,0.8617731172545281,0.9699714013346044,0.9661582459485224,0.1043851286939943,0.09246901811248809,0.1968541468064824,0.20066730219256435,0.0038131553860819567,C-post-confirmatory-evidence-preserving
controlled-exposure,108,play-late,revmob,own-domain,12,56,0,1,5.077365605417123,4.167422828856588,0.4155844155844156,0.4626865671641791,5.887166282061966,fedprox,0.4166666666666667,0.6666666666666666,0.5833333333333334,0.8333333333333334,0.9166666666666666,0.08333333333333326,0.16666666666666669,0.24999999999999994,0.4166666666666667,0.16666666666666674,C-post-confirmatory-evidence-preserving
controlled-exposure,108,play-late,revmob,federation-wide,594,56,0,1,5.077365605417123,4.167422828856588,0.4155844155844156,0.4626865671641791,5.887166282061966,fedprox,0.6750841750841751,0.8585858585858586,0.7087542087542088,0.9191919191919192,0.9175084175084175,0.14983164983164976,0.03367003367003374,0.1835016835016835,0.24410774410774416,0.06060606060606066,C-post-confirmatory-evidence-preserving
controlled-exposure,108,anzhi,gappusin,own-domain,427,329,0,89,2.5080381045037523,1.375208525852091,0.6792452830188679,0.5769230769230769,2.503352458514653,fedprox,0.25526932084309134,0.2997658079625293,0.27400468384074944,0.32084309133489464,0.24121779859484777,0.025761124121779833,0.0187353629976581,0.04449648711943793,0.0655737704918033,0.021077283372365363,C-post-confirmatory-evidence-preserving
controlled-exposure,108,anzhi,gappusin,federation-wide,1754,329,0,89,2.5080381045037523,1.375208525852091,0.6792452830188679,0.5769230769230769,2.503352458514653,fedprox,0.29475484606613456,0.4184720638540479,0.26966932725199544,0.4372862029646522,0.4583808437856328,0.14880273660205245,-0.02508551881413912,0.12371721778791334,0.14253135689851765,0.01881413911060431,C-post-confirmatory-evidence-preserving
controlled-exposure,108,anzhi,adwo,own-domain,150,306,0,38,3.5930646454953004,2.0169920040708975,0.7623762376237624,0.5340909090909091,3.413599568794635,fedprox,0.64,0.5266666666666666,0.46,0.52,0.52,0.0666666666666666,-0.18,-0.1133333333333334,-0.12,-0.006666666666666599,C-post-confirmatory-evidence-preserving
controlled-exposure,108,anzhi,adwo,federation-wide,909,306,0,38,3.5930646454953004,2.0169920040708975,0.7623762376237624,0.5340909090909091,3.413599568794635,fedprox,0.5973597359735974,0.5555555555555556,0.37513751375137516,0.5401540154015402,0.3773377337733773,0.18041804180418042,-0.2222222222222222,-0.04180418041804179,-0.057205720572057195,-0.015401540154015403,C-post-confirmatory-evidence-preserving
controlled-exposure,108,appchina,dowgin,own-domain,224,1694,0,112,2.7248998081938742,2.0571446514179352,0.5151515151515151,0.5844155844155844,2.27253826526532,fedprox,0.4732142857142857,0.6160714285714286,0.6205357142857143,0.6160714285714286,0.5580357142857143,-0.004464285714285698,0.1473214285714286,0.1428571428571429,0.1428571428571429,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,108,appchina,dowgin,federation-wide,5256,1694,0,112,2.7248998081938742,2.0571446514179352,0.5151515151515151,0.5844155844155844,2.27253826526532,fedprox,0.5483257229832572,0.8428462709284628,0.7844368340943684,0.8359969558599696,0.8144977168949772,0.058409436834094386,0.23611111111111116,0.29452054794520555,0.28767123287671237,-0.006849315068493178,C-post-confirmatory-evidence-preserving
controlled-exposure,108,appchina,hiddad,own-domain,5,33,0,4,4.8638804813682395,3.9175423203869566,0.38271604938271603,0.2048611111111111,4.220062439581715,fedprox,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,108,appchina,hiddad,federation-wide,270,33,0,4,4.8638804813682395,3.9175423203869566,0.38271604938271603,0.2048611111111111,4.220062439581715,fedprox,0.2037037037037037,0.0962962962962963,0.0962962962962963,0.1,0.1037037037037037,0.0,-0.1074074074074074,-0.1074074074074074,-0.10370370370370369,0.003703703703703709,C-post-confirmatory-evidence-preserving
controlled-exposure,109,play-early,dowgin,own-domain,22,1666,0,3,3.6621217717657735,2.031975109429163,0.48360655737704916,0.6103896103896104,3.5269841610892656,fedprox,0.6363636363636364,0.7272727272727273,0.7727272727272727,0.6818181818181818,0.7272727272727273,-0.045454545454545414,0.13636363636363635,0.09090909090909094,0.045454545454545414,-0.045454545454545525,C-post-confirmatory-evidence-preserving
controlled-exposure,109,play-early,dowgin,federation-wide,5854,1666,0,3,3.6621217717657735,2.031975109429163,0.48360655737704916,0.6103896103896104,3.5269841610892656,fedprox,0.5524427741715067,0.9607106252135292,0.9627605056371712,0.9620772121626239,0.9868466006149641,-0.0020498804236419588,0.4103177314656645,0.40826785104202257,0.4096344379911172,0.0013665869490946392,C-post-confirmatory-evidence-preserving
controlled-exposure,109,play-early,hiddad,own-domain,108,27,0,12,5.777483555693132,5.052752081984161,0.38953488372093026,0.25357142857142856,5.41441975731226,fedprox,0.4074074074074074,0.3148148148148148,0.32407407407407407,0.37037037037037035,0.46296296296296297,-0.009259259259259245,-0.08333333333333331,-0.09259259259259256,-0.037037037037037035,0.055555555555555525,C-post-confirmatory-evidence-preserving
controlled-exposure,109,play-early,hiddad,federation-wide,336,27,0,12,5.777483555693132,5.052752081984161,0.38953488372093026,0.25357142857142856,5.41441975731226,fedprox,0.25892857142857145,0.3541666666666667,0.2857142857142857,0.37797619047619047,0.4226190476190476,0.06845238095238099,0.026785714285714246,0.09523809523809523,0.11904761904761901,0.02380952380952378,C-post-confirmatory-evidence-preserving
controlled-exposure,109,play-late,airpush,own-domain,38,315,0,2,3.956657764753107,3.529816324689799,0.4523809523809524,0.5769230769230769,5.080364828832805,fedprox,0.5789473684210527,0.7105263157894737,0.631578947368421,0.7894736842105263,0.7631578947368421,0.07894736842105265,0.05263157894736836,0.13157894736842102,0.21052631578947367,0.07894736842105265,C-post-confirmatory-evidence-preserving
controlled-exposure,109,play-late,airpush,federation-wide,2241,315,0,2,3.956657764753107,3.529816324689799,0.4523809523809524,0.5769230769230769,5.080364828832805,fedprox,0.6175814368585453,0.9567157518964748,0.856314145470772,0.9553770638107988,0.9460062472110665,0.10040160642570284,0.23873270861222673,0.33913431503792957,0.3377956269522535,-0.0013386880856760541,C-post-confirmatory-evidence-preserving
controlled-exposure,109,play-late,revmob,own-domain,21,45,0,1,4.555851990487254,3.1279084901414325,0.43915343915343913,0.5032258064516129,5.439069946059045,fedprox,0.47619047619047616,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.8571428571428571,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.0,C-post-confirmatory-evidence-preserving
controlled-exposure,109,play-late,revmob,federation-wide,665,45,0,1,4.555851990487254,3.1279084901414325,0.43915343915343913,0.5032258064516129,5.439069946059045,fedprox,0.4105263157894737,0.8330827067669173,0.3744360902255639,0.8315789473684211,0.8872180451127819,0.4586466165413534,-0.036090225563909784,0.42255639097744363,0.4210526315789474,-0.0015037593984962294,C-post-confirmatory-evidence-preserving
controlled-exposure,109,anzhi,gappusin,own-domain,312,419,0,102,2.5522430219659897,1.3723199714297345,0.6881720430107527,0.6266666666666667,2.599702548257585,fedprox,0.21474358974358973,0.2532051282051282,0.21474358974358973,0.23076923076923078,0.1346153846153846,0.038461538461538464,0.0,0.038461538461538464,0.016025641025641052,-0.02243589743589741,C-post-confirmatory-evidence-preserving
controlled-exposure,109,anzhi,gappusin,federation-wide,1269,419,0,102,2.5522430219659897,1.3723199714297345,0.6881720430107527,0.6266666666666667,2.599702548257585,fedprox,0.30890464933018125,0.3672182821118991,0.2616233254531127,0.3680063041765169,0.23798266351457842,0.10559495665878643,-0.04728132387706857,0.05831363278171786,0.05910165484633567,0.0007880220646178104,C-post-confirmatory-evidence-preserving
controlled-exposure,109,anzhi,leadbolt,own-domain,11,91,0,5,3.4773268075559916,2.8444070616955477,0.5772357723577236,0.5,3.5487874467902714,fedprox,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.7272727272727273,0.0,0.0,0.0,0.09090909090909088,0.09090909090909088,C-post-confirmatory-evidence-preserving
controlled-exposure,109,anzhi,leadbolt,federation-wide,751,91,0,5,3.4773268075559916,2.8444070616955477,0.5772357723577236,0.5,3.5487874467902714,fedprox,0.09320905459387484,0.13448735019973368,0.018641810918774968,0.14647137150466044,0.26764314247669774,0.11584553928095871,-0.07456724367509987,0.04127829560585884,0.053262316910785604,0.011984021304926762,C-post-confirmatory-evidence-preserving
controlled-exposure,109,appchina,adwo,own-domain,742,43,0,287,3.473074985695662,1.5754464343634103,0.7619047619047619,0.4954954954954955,2.580803706987302,fedprox,0.3423180592991914,0.6307277628032345,0.605121293800539,0.7183288409703504,0.3975741239892183,0.025606469002695476,0.2628032345013476,0.2884097035040431,0.37601078167115903,0.08760107816711593,C-post-confirmatory-evidence-preserving
controlled-exposure,109,appchina,adwo,federation-wide,886,43,0,287,3.473074985695662,1.5754464343634103,0.7619047619047619,0.4954954954954955,2.580803706987302,fedprox,0.34875846501128666,0.6196388261851016,0.6027088036117382,0.7031602708803611,0.4142212189616253,0.0169300225733634,0.2539503386004515,0.2708803611738149,0.3544018058690745,0.08352144469525957,C-post-confirmatory-evidence-preserving
replication-family-set,100,play-early,dnotua,own-domain,57,6,0,18,2.6601457091095293,2.526888010224912,0.4810126582278481,0.7529411764705882,2.199696760121675,fedprox,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.9122807017543859,0.9122807017543859,0.0,0.0,0.0,0.03508771929824561,0.03508771929824561,C-post-confirmatory-evidence-preserving
replication-family-set,100,play-early,dnotua,federation-wide,69,6,0,18,2.6601457091095293,2.526888010224912,0.4810126582278481,0.7529411764705882,2.199696760121675,fedprox,0.8115942028985508,0.8260869565217391,0.8115942028985508,0.8695652173913043,0.8985507246376812,0.01449275362318836,0.0,0.01449275362318836,0.05797101449275355,0.04347826086956519,C-post-confirmatory-evidence-preserving
replication-family-set,100,play-early,inmobi,own-domain,577,16,0,98,5.1166351121677955,3.6051502066937218,0.6286919831223629,0.7433155080213903,5.6478825739961565,fedprox,0.7642980935875217,0.8110918544194108,0.7001733102253033,0.8717504332755632,0.8856152512998267,0.11091854419410752,-0.06412478336221838,0.04679376083188913,0.10745233968804158,0.060658578856152445,C-post-confirmatory-evidence-preserving
replication-family-set,100,play-early,inmobi,federation-wide,632,16,0,98,5.1166351121677955,3.6051502066937218,0.6286919831223629,0.7433155080213903,5.6478825739961565,fedprox,0.7484177215189873,0.8069620253164557,0.6930379746835443,0.865506329113924,0.8813291139240507,0.11392405063291133,-0.055379746835443,0.05854430379746833,0.11708860759493667,0.05854430379746833,C-post-confirmatory-evidence-preserving
replication-family-set,100,play-late,smsreg,own-domain,13,442,0,0,4.0524178496290375,3.7512055053039366,0.34980988593155893,0.5259259259259259,5.585660194171303,fedprox,0.5384615384615384,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.15384615384615385,-0.23076923076923073,-0.07692307692307687,-0.23076923076923073,-0.15384615384615385,C-post-confirmatory-evidence-preserving
